file_path,test_id,issue_severity,issue_confidence,col_offset,end_col_offset,line_range,commit,commit_number,fix_commit,fix_commit_number
torch/distributed/pipelining/stage.py,B101,LOW,HIGH,12,112,3,5d26b7108f4dd704921b5abeb07d3446a8ab9044,25,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/pipelining/stage.py,B101,LOW,HIGH,8,64,3,5d26b7108f4dd704921b5abeb07d3446a8ab9044,25,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/distributed_c10d.py,B101,LOW,HIGH,16,93,3,580f1183b4deb047e47887dca94b60f6f60ed4da,120,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/distributed_c10d.py,B101,LOW,HIGH,8,72,3,580f1183b4deb047e47887dca94b60f6f60ed4da,120,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/distributed_c10d.py,B101,LOW,HIGH,4,51,3,580f1183b4deb047e47887dca94b60f6f60ed4da,120,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/distributed_c10d.py,B101,LOW,HIGH,8,80,3,580f1183b4deb047e47887dca94b60f6f60ed4da,120,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/distributed_c10d.py,B101,LOW,HIGH,8,71,3,580f1183b4deb047e47887dca94b60f6f60ed4da,120,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/distributed_c10d.py,B101,LOW,HIGH,4,63,3,580f1183b4deb047e47887dca94b60f6f60ed4da,120,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/distributed_c10d.py,B101,LOW,HIGH,4,76,3,580f1183b4deb047e47887dca94b60f6f60ed4da,120,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/distributed_c10d.py,B101,LOW,HIGH,12,59,3,580f1183b4deb047e47887dca94b60f6f60ed4da,120,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/distributed_c10d.py,B101,LOW,HIGH,12,65,3,580f1183b4deb047e47887dca94b60f6f60ed4da,120,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/checkpoint/default_planner.py,B101,LOW,HIGH,16,19,6,6eb3d1e762789bfc88cea941bd9763af1044698b,136,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/tensor/_api.py,B101,LOW,HIGH,8,82,3,ef61c290e110a56d4d9a2f0eec3811fde656d600,182,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/tensor/_api.py,B101,LOW,HIGH,4,63,3,ef61c290e110a56d4d9a2f0eec3811fde656d600,182,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/tensor/_dispatch.py,B101,LOW,HIGH,12,90,3,ef61c290e110a56d4d9a2f0eec3811fde656d600,182,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/tensor/_dispatch.py,B101,LOW,HIGH,16,95,3,ef61c290e110a56d4d9a2f0eec3811fde656d600,182,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/checkpoint/filesystem.py,B101,LOW,HIGH,24,110,3,c622796cde9ecd045a0d2bfc383b4ee7a66efd1a,226,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/nn/jit/instantiator.py,B101,LOW,HIGH,4,80,3,9b7130b8db62e9e550366419fa33c0f530d80beb,265,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/distributed/nn/jit/instantiator.py,B101,LOW,HIGH,4,97,3,9b7130b8db62e9e550366419fa33c0f530d80beb,265,995df34b19387f672fc49ba4197e56c11ad52f7f,273
torch/_inductor/codegen/cpp_wrapper_gpu.py,B101,LOW,HIGH,12,77,3,4e160d5fd9cbdf99710009d8d5c88a655f3339b9,272,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_gpu.py,B101,LOW,HIGH,16,60,3,4e160d5fd9cbdf99710009d8d5c88a655f3339b9,272,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_gpu.py,B101,LOW,HIGH,8,66,3,4e160d5fd9cbdf99710009d8d5c88a655f3339b9,272,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_gpu.py,B101,LOW,HIGH,16,86,3,4e160d5fd9cbdf99710009d8d5c88a655f3339b9,272,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,16,96,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,12,90,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,8,57,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,8,72,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,12,106,13,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,8,64,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,8,70,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,12,76,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,16,80,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,8,62,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,16,66,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,16,89,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cuda/gemm_template.py,B101,LOW,HIGH,8,79,3,76ce194b8e89814afbe8adb5c68e2cd71e84be37,10,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cuda/cutlass_utils.py,B101,LOW,HIGH,8,54,3,d91be786cbe7839c98ce54477ac41b38a2b1b4fc,18,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cuda/cutlass_utils.py,B101,LOW,HIGH,16,99,3,d91be786cbe7839c98ce54477ac41b38a2b1b4fc,18,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_flex_attention_template.py,B101,LOW,HIGH,8,104,4,2fb9416e6fea189baf45dd7a9a5e965e3f46f29a,19,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_gemm_template.py,B101,LOW,HIGH,8,63,3,2fb9416e6fea189baf45dd7a9a5e965e3f46f29a,19,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_gemm_template.py,B101,LOW,HIGH,12,66,3,2fb9416e6fea189baf45dd7a9a5e965e3f46f29a,19,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_gemm_template.py,B101,LOW,HIGH,8,62,3,2fb9416e6fea189baf45dd7a9a5e965e3f46f29a,19,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_gemm_template.py,B101,LOW,HIGH,16,80,3,2fb9416e6fea189baf45dd7a9a5e965e3f46f29a,19,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_micro_gemm.py,B101,LOW,HIGH,8,57,3,46d1422afd3ba8393fc7560c9277327161e4fa4a,125,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,24,83,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,16,55,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,20,92,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,16,79,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,24,69,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,12,60,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,8,69,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,20,102,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,12,62,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,16,54,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,12,73,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,16,98,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu.py,B101,LOW,HIGH,20,64,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/cpp_builder.py,B101,LOW,HIGH,8,78,3,f104ef1248237e93432dfbe1002a7b92c69435a7,212,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codecache.py,B101,LOW,HIGH,4,63,3,c5bf9aaf1cc652a8331e4b0e12375c703c0548bc,233,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codecache.py,B101,LOW,HIGH,8,58,3,c5bf9aaf1cc652a8331e4b0e12375c703c0548bc,233,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codecache.py,B101,LOW,HIGH,16,55,3,c5bf9aaf1cc652a8331e4b0e12375c703c0548bc,233,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/common.py,B101,LOW,HIGH,16,74,3,26f19539ad8e6d3b874cbf9d7082e08880033e64,231,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/triton.py,B101,LOW,HIGH,8,122,3,8cb8722979774556d0b67e9bb58aba9652b5e239,222,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/triton.py,B101,LOW,HIGH,8,64,3,8cb8722979774556d0b67e9bb58aba9652b5e239,222,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/triton.py,B101,LOW,HIGH,16,85,3,8cb8722979774556d0b67e9bb58aba9652b5e239,222,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/compile_fx.py,B101,LOW,HIGH,28,67,3,c5bf9aaf1cc652a8331e4b0e12375c703c0548bc,233,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/compile_fx.py,B101,LOW,HIGH,4,91,3,c5bf9aaf1cc652a8331e4b0e12375c703c0548bc,233,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/graph.py,B101,LOW,HIGH,12,47,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/graph.py,B101,LOW,HIGH,24,82,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/graph.py,B101,LOW,HIGH,4,112,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/graph.py,B101,LOW,HIGH,8,53,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/lowering.py,B101,LOW,HIGH,4,83,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/lowering.py,B101,LOW,HIGH,4,52,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/lowering.py,B101,LOW,HIGH,4,78,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/lowering.py,B101,LOW,HIGH,4,89,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/lowering.py,B101,LOW,HIGH,4,56,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/lowering.py,B101,LOW,HIGH,8,62,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/lowering.py,B101,LOW,HIGH,12,46,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/lowering.py,B101,LOW,HIGH,4,93,3,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/lowering.py,B101,LOW,HIGH,4,102,5,bc362cc15a1885157e4ef962e45e10b2840b450d,268,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp.py,B101,LOW,HIGH,12,85,3,be830c8b1c496277491bbbdd40a5cb35de17d5fb,173,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp.py,B101,LOW,HIGH,12,100,3,be830c8b1c496277491bbbdd40a5cb35de17d5fb,173,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp.py,B101,LOW,HIGH,8,70,3,be830c8b1c496277491bbbdd40a5cb35de17d5fb,173,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp.py,B101,LOW,HIGH,16,84,3,be830c8b1c496277491bbbdd40a5cb35de17d5fb,173,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp.py,B101,LOW,HIGH,8,76,3,be830c8b1c496277491bbbdd40a5cb35de17d5fb,173,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp.py,B101,LOW,HIGH,16,76,3,be830c8b1c496277491bbbdd40a5cb35de17d5fb,173,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp.py,B101,LOW,HIGH,8,121,3,be830c8b1c496277491bbbdd40a5cb35de17d5fb,173,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp.py,B101,LOW,HIGH,8,72,3,be830c8b1c496277491bbbdd40a5cb35de17d5fb,173,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/kernel/flex_attention.py,B101,LOW,HIGH,4,118,3,678435c443998e2e88380f525d039d159c87f6b7,184,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/kernel/flex_attention.py,B101,LOW,HIGH,4,64,3,678435c443998e2e88380f525d039d159c87f6b7,184,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/kernel/flex_attention.py,B101,LOW,HIGH,4,42,3,678435c443998e2e88380f525d039d159c87f6b7,184,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/kernel/flex_attention.py,B101,LOW,HIGH,4,44,3,678435c443998e2e88380f525d039d159c87f6b7,184,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/kernel/flex_attention.py,B101,LOW,HIGH,4,55,3,678435c443998e2e88380f525d039d159c87f6b7,184,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/kernel/flex_attention.py,B101,LOW,HIGH,8,134,3,678435c443998e2e88380f525d039d159c87f6b7,184,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/kernel/flex_attention.py,B101,LOW,HIGH,4,66,3,678435c443998e2e88380f525d039d159c87f6b7,184,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/kernel/flex_attention.py,B101,LOW,HIGH,4,116,3,678435c443998e2e88380f525d039d159c87f6b7,184,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/select_algorithm.py,B101,LOW,HIGH,16,114,3,84c89a45276ad1abf54fbe3b88ef64efe31ee346,218,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/select_algorithm.py,B101,LOW,HIGH,8,94,3,84c89a45276ad1abf54fbe3b88ef64efe31ee346,218,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/select_algorithm.py,B101,LOW,HIGH,8,63,3,84c89a45276ad1abf54fbe3b88ef64efe31ee346,218,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/select_algorithm.py,B101,LOW,HIGH,12,71,3,84c89a45276ad1abf54fbe3b88ef64efe31ee346,218,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/select_algorithm.py,B101,LOW,HIGH,8,120,3,84c89a45276ad1abf54fbe3b88ef64efe31ee346,218,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/select_algorithm.py,B101,LOW,HIGH,8,45,3,84c89a45276ad1abf54fbe3b88ef64efe31ee346,218,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/select_algorithm.py,B101,LOW,HIGH,8,62,3,84c89a45276ad1abf54fbe3b88ef64efe31ee346,218,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/wrapper.py,B101,LOW,HIGH,20,77,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/wrapper.py,B101,LOW,HIGH,12,63,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/wrapper.py,B101,LOW,HIGH,12,87,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/wrapper.py,B101,LOW,HIGH,8,96,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/wrapper.py,B101,LOW,HIGH,12,53,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/wrapper.py,B101,LOW,HIGH,16,87,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/wrapper.py,B101,LOW,HIGH,16,56,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/cudagraph_trees.py,B101,LOW,HIGH,12,55,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/cudagraph_trees.py,B101,LOW,HIGH,4,5,3,481a57bc37ffb90a670e63a7bdbfb68314190943,257,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/utils.py,B101,LOW,HIGH,4,65,3,eb9c1273415851cbdc68613404a7e9f03c4adc24,263,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/utils.py,B101,LOW,HIGH,4,56,3,eb9c1273415851cbdc68613404a7e9f03c4adc24,263,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/utils.py,B101,LOW,HIGH,4,66,3,eb9c1273415851cbdc68613404a7e9f03c4adc24,263,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu_array_ref.py,B101,LOW,HIGH,8,69,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu_array_ref.py,B101,LOW,HIGH,8,76,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu_array_ref.py,B101,LOW,HIGH,24,69,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/codegen/cpp_wrapper_cpu_array_ref.py,B101,LOW,HIGH,16,79,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/scheduler.py,B101,LOW,HIGH,16,72,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/scheduler.py,B101,LOW,HIGH,8,62,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/scheduler.py,B101,LOW,HIGH,16,65,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/scheduler.py,B101,LOW,HIGH,12,87,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/scheduler.py,B101,LOW,HIGH,8,63,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/scheduler.py,B101,LOW,HIGH,8,32,3,b6fe28ff02d9d90782cedc5c2038aa39d99c4cb8,224,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/runtime/triton_heuristics.py,B101,LOW,HIGH,8,68,3,6ccbff1450bb3936636377d3910906f5666ddcfa,237,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/runtime/triton_heuristics.py,B101,LOW,HIGH,16,90,4,6ccbff1450bb3936636377d3910906f5666ddcfa,237,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/runtime/triton_heuristics.py,B101,LOW,HIGH,8,79,3,6ccbff1450bb3936636377d3910906f5666ddcfa,237,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/runtime/triton_heuristics.py,B101,LOW,HIGH,4,61,3,6ccbff1450bb3936636377d3910906f5666ddcfa,237,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/runtime/triton_heuristics.py,B101,LOW,HIGH,4,67,3,6ccbff1450bb3936636377d3910906f5666ddcfa,237,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/runtime/triton_heuristics.py,B101,LOW,HIGH,12,78,3,6ccbff1450bb3936636377d3910906f5666ddcfa,237,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/runtime/triton_heuristics.py,B101,LOW,HIGH,12,73,3,6ccbff1450bb3936636377d3910906f5666ddcfa,237,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/runtime/triton_heuristics.py,B101,LOW,HIGH,4,70,3,6ccbff1450bb3936636377d3910906f5666ddcfa,237,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/runtime/triton_heuristics.py,B101,LOW,HIGH,8,127,4,6ccbff1450bb3936636377d3910906f5666ddcfa,237,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278
torch/_inductor/ir.py,B101,LOW,HIGH,24,73,1,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278,2d2f60bdda832773e98adfff3b508a31fe46e788,287
torch/_inductor/ir.py,B101,LOW,HIGH,12,62,1,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278,2d2f60bdda832773e98adfff3b508a31fe46e788,287
torch/_inductor/ir.py,B101,LOW,HIGH,12,84,1,2d2f60bdda832773e98adfff3b508a31fe46e788,287,982d7ba3ef1d3ed91709eba2170869e1255eef60,288
torch/_inductor/fx_passes/micro_pipeline_tp.py,B101,LOW,HIGH,12,61,3,6e037ac41c095dfdb37fdd4b36bf8ec2ebf84bf1,290,ebc3f27bf410488f56ec99b647efe976c970bd53,292
torch/_inductor/fx_passes/micro_pipeline_tp.py,B101,LOW,HIGH,12,62,3,6e037ac41c095dfdb37fdd4b36bf8ec2ebf84bf1,290,ebc3f27bf410488f56ec99b647efe976c970bd53,292
torch/_inductor/fx_passes/micro_pipeline_tp.py,B101,LOW,HIGH,12,58,3,6e037ac41c095dfdb37fdd4b36bf8ec2ebf84bf1,290,ebc3f27bf410488f56ec99b647efe976c970bd53,292
torch/_inductor/fx_passes/micro_pipeline_tp.py,B101,LOW,HIGH,12,86,1,6e037ac41c095dfdb37fdd4b36bf8ec2ebf84bf1,290,ebc3f27bf410488f56ec99b647efe976c970bd53,292
torch/_inductor/graph.py,B101,LOW,HIGH,8,17,16,1cb4e2df659059ac85cfe6f64a2363a12ae1071a,278,fd16311e7fd3112638d09920296b278af328d44b,316
torch/_inductor/ir.py,B101,LOW,HIGH,12,13,15,338ed67a1e7aa98dd849f297533c5a71bea4b661,309,fd16311e7fd3112638d09920296b278af328d44b,316
